date,n_assets,sdf_payoff,mean_realized_return,mean_target_return,mean_expected_return,rms_pricing_error,rms_forecast_error,rms_reconstruction_error,mean_factor_effective_n,mean_abs_factor_weight,fold
2010-04-01,1917,1.000604510307312,-0.07770000398159027,-5.845421480188406e-09,0.0017590406350791454,0.08508966863155365,0.08432913571596146,0.0821458026766777,1891.8944091796875,0.0005216483841650188,5
2010-05-01,1872,1.002074956893921,-0.07177739590406418,4.7760133625729395e-09,0.0003352941130287945,0.09313762933015823,0.09264840930700302,0.08594516664743423,1852.8912353515625,0.0005341880605556071,5
2010-06-01,1801,0.9987227916717529,0.07204460352659225,-4.567151989931517e-09,0.00012092782708350569,0.09785608947277069,0.09785124659538269,0.09751493483781815,1777.7515869140625,0.0005552470684051514,5
2010-07-01,1830,1.000789761543274,-0.062625452876091,2.345100780232201e-09,0.0002840848464984447,0.10978828370571136,0.10943596810102463,0.10775196552276611,1805.489013671875,0.0005464481073431671,5
2010-08-01,1769,0.998499870300293,0.12008494138717651,-4.312829204877744e-09,0.0006721408572047949,0.09975108504295349,0.09994173049926758,0.09824840724468231,1747.746337890625,0.0005652911495417356,5
2010-09-01,1830,0.9993376135826111,0.04257254675030708,1.8239673105213683e-09,0.0005927681340835989,0.0955367237329483,0.09558609873056412,0.0955449640750885,1808.0126953125,0.0005464480491355062,5
2010-10-01,1853,0.999030590057373,0.029199128970503807,9.00663821301606e-10,0.0008742453064769506,0.09555204212665558,0.09533350169658661,0.09538721293210983,1831.9041748046875,0.0005396654014475644,5
2010-11-01,1875,0.9992193579673767,0.08057506382465363,-4.450480262097045e-10,0.0011431424645707011,0.09861864149570465,0.09953337162733078,0.09803316742181778,1849.4527587890625,0.0005333333392627537,5
2010-12-01,1934,1.0001864433288574,0.008782790042459965,-4.3147105333041225e-10,0.0013266681926324964,0.0944906696677208,0.09420283138751984,0.09415382146835327,1907.783203125,0.0005170630756765604,5
2011-01-01,1913,0.999710738658905,0.048049721866846085,1.7448301692368773e-09,-0.002813632832840085,0.10081326961517334,0.10093113780021667,0.10074268281459808,1889.1112060546875,0.0005227391375228763,6
2011-02-01,1942,1.0000338554382324,0.02258867770433426,-2.762316153592792e-09,-0.0027126704808324575,0.09155011177062988,0.09181752055883408,0.09157942980527878,1916.19921875,0.000514933024533093,6
2011-03-01,1947,1.0000790357589722,0.02603238821029663,8.571803267187761e-10,-0.0033421372063457966,0.08558595180511475,0.08566172420978546,0.08495911955833435,1922.642333984375,0.0005136106628924608,6
2011-04-01,1958,1.0001487731933594,-0.016226213425397873,1.5220797955350918e-09,-0.0035865160170942545,0.08652188628911972,0.08652295917272568,0.08534865826368332,1930.6640625,0.0005107252509333193,6
2011-05-01,1954,1.0002464056015015,-0.02236674726009369,3.050391328418556e-10,-0.003573001828044653,0.07681717723608017,0.07647739350795746,0.07524552196264267,1930.94384765625,0.0005117707187309861,6
2011-06-01,1946,1.0000128746032715,-0.038196902722120285,3.7980347755706134e-09,-0.0033925592433661222,0.09060010313987732,0.09051311016082764,0.09015076607465744,1920.889404296875,0.0005138746346347034,6
2011-07-01,1923,1.0019357204437256,-0.08764370530843735,-3.967443706898166e-09,-0.003271672874689102,0.10867871344089508,0.10790318995714188,0.1016683280467987,1898.248046875,0.0005200207815505564,6
2011-08-01,1891,1.0022239685058594,-0.10969682037830353,0.0,-0.0027081002481281757,0.10611934959888458,0.1052706390619278,0.09784463793039322,1864.923828125,0.0005288207321427763,6
2011-09-01,1811,0.9968085885047913,0.1530160754919052,5.0027089137927305e-09,-0.0013774816179648042,0.12023141235113144,0.12097727507352829,0.11686800420284271,1784.015869140625,0.0005521810962818563,6
2011-10-01,1884,1.0002143383026123,-0.00539356516674161,-2.5309829232433856e-10,-0.002787897828966379,0.1089039295911789,0.10875413566827774,0.1078617051243782,1855.281494140625,0.0005307855899445713,6
2011-11-01,1870,1.0004593133926392,0.000555381819140166,0.0,-0.003120209788903594,0.08949194103479385,0.08948495239019394,0.08795109391212463,1841.35107421875,0.0005347593687474728,6
2011-12-01,1874,0.998636782169342,0.07482197135686874,1.0177954479217988e-08,-0.0032947687432169914,0.11428876966238022,0.11548855900764465,0.11171569675207138,1847.864990234375,0.0005336179165169597,6
2012-01-01,1915,1.00039541721344,0.037280403077602386,6.598529722623425e-09,-0.00034965117811225355,0.09477829933166504,0.095756895840168,0.09408289194107056,1898.1627197265625,0.0005221932078711689,7
